"y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15"
-0.188757358743601,-1.20600560137784,-0.396290309935156,-0.530403525545401,0.582278056881785,1.0230071787625,0.377273497548336,-0.165601255958405,0.340229211375433,1.15407703128696,-0.202697033430001,-0.513788654918501,-1.3766493644826,0.512515376498817,-0.101300970218743
0.675608555574721,1.98224015804852,1.10093745135953,3.13979704524403,2.03105134610887,-0.217181591458064,1.56163737407913,0.470986764222897,-0.473511917018911,-0.252601280688978,-0.0191050193970685,-1.42039560825697,0.3066995127772,0.180601962779651,0.238765324904625
0.291938111198962,-0.775613856765009,0.672470640460937,-1.1298098855845,-1.04002131289224,-0.166934804954321,0.231979992936561,0.860107257118092,1.24005981028887,-2.50738744507237,1.14826616384446,2.34654073078508,1.65025783589188,2.33658200487745,-0.209710182283259
0.978834362014357,1.2773173149991,-0.127695505065422,1.68021888661228,-0.891941482002984,-1.79737339832666,-1.62942003770247,-1.93128558350709,-1.03432659410071,-1.86927419085144,-2.20095972808699,-2.67791984505849,-1.31646570428648,-1.54857643523161,-0.154207630921947
-1.10419023489387,0.258214256129759,0.273345554853862,-0.285242289004469,1.04453909072733,1.68701600231593,1.75129487264654,0.996049139385764,1.63306493920763,0.54096009124525,-0.936199482002381,-0.786346861478162,0.288389684568914,-0.708900006335649,0.0260135492530052
-0.603485276227452,0.245738355932271,0.618696319401338,0.626749759903065,1.61474166414474,0.367626928320007,0.600446977938845,1.47961574232486,0.27492570554655,1.07078548440405,-2.18284158347146,-1.13084546252264,0.153585817481478,0.0639451653699241,-2.86089132245412
-0.630884977481209,-0.911683238140466,-0.198181995502674,0.0545292859332954,-1.25755541699366,1.72375171549278,-1.05923808788751,0.229325956743559,2.17535819584646,2.23787941806513,1.06079310429373,-1.76646505583964,-0.855542582364088,-0.390190922466371,-0.396940059498556
0.915630130126096,-0.24541849320152,0.343129111217178,-0.87455151991468,-0.639287929096886,0.228773361582461,-0.954675149883805,-0.711096426266786,-0.809425092716784,0.339256284699972,-0.47129628606217,-0.283943555744253,-0.256692593001097,-1.17540471438286,-0.307915467739645
-1.15896844011154,0.333656945602731,-0.608266196230289,-0.22938307558963,-1.35879895245195,0.545892859918934,0.0936419037321186,1.72247158730762,1.48208976342769,0.308393560722349,0.714398440629036,-1.06231972083664,1.3529716855045,-0.9027826593434,0.17653347993441
-2.00094644696157,-1.11322165907626,0.751489903124759,-1.42691855417711,-0.270695995328958,-1.92468411049099,-0.859504787222427,0.281355832855581,-1.97833672436766,-1.33820233636667,0.414165208874188,-0.871398680807362,-0.271751284652148,-0.901328186343925,-0.161384557585485
-1.4419075715956,-2.15142642350905,-0.716424030006908,-2.61061022325834,-1.47259338848245,-1.43579549247352,-0.503016537453921,-0.427006027307828,0.115241162401351,0.852671586399469,0.738730687996048,-0.257984035946759,0.576309550396291,-0.0920187113776541,1.12980907883674
-0.435324907918573,-0.0142076944132296,-0.70030187802904,0.129302692040632,0.726331768733313,0.570871593554361,-1.24768339326597,-0.643751348521004,0.86512691971923,-0.908035985587528,-0.193985058914802,-1.80146857067502,-1.08089017534542,0.871923906211846,-0.985213003055901
-0.906810465823145,1.50383318073636,-0.583100824348306,0.702822143616486,0.132453330332706,-0.16297555300694,1.07005375645459,1.7181477292958,-0.796297934858632,1.69241832951559,0.377623672783064,0.95310288483484,1.14884306600155,0.784019514478317,-0.000924947374417714
-2.69062369445084,-1.1229057716522,-2.60188560344782,-2.14982789440743,0.116008383081833,0.766874384167258,-0.191589435516555,0.302624146996614,0.168421680448743,0.65807410933526,0.58973637106366,0.899559002030128,0.99671116233729,1.66030818145847,1.08899980427202
-0.015973998613968,-2.59719103500223,-0.625228506420282,-0.712612482427349,-1.16731551621238,-0.235944994627309,-0.812451375679657,-0.85243273519758,-1.03430452728791,-1.12686703835095,-0.593051579093658,-0.0749129666463145,-0.632711813114718,-0.851131422563278,1.94748613315695
-0.268785163199703,0.453894010046716,-0.186046801323677,0.661774498650469,0.715079418625126,1.75893750897901,2.12180204573759,1.62201354044156,1.65740781578529,0.912789767772259,-1.47481092559096,0.111826418069582,-0.563639519158898,-2.30760810831998,-0.902867142743915
0.129725832094461,-0.382811368962241,-0.839109095821297,-1.80301205579712,1.53276995315852,1.6403923169651,1.13456824478675,1.1170074995988,1.0795287187847,0.476945082793209,1.75558400635097,0.702031877171534,0.133029617362574,-0.0278090474426725,-0.495836248019944
-0.226448864954071,0.186182917469276,-1.85131667443917,-1.54870622737536,-2.8052867615831,0.68068934619092,2.79215251922349,3.10857466450013,0.0675429741500359,1.28674251279499,-0.730748194140362,0.132457547161658,-0.0429402469784248,-0.549546553126999,-0.741664149775144
-1.31096942867456,0.518349255337594,-0.200686408949963,-0.92755979915073,0.550638109874745,0.173008012379719,-0.425684412616824,1.09931245493337,1.70242111669757,0.521265213309102,-0.464774434698497,0.923401090797046,0.175609873128202,-0.00521681470514378,-1.14922653225786
-0.842763889481387,-0.638086205020266,-1.74571947252154,-2.01195755469268,-0.777504485046565,-0.148628294363352,-1.36000286942361,-0.6358713548858,1.36551953233429,0.412909671615827,0.104650699062892,0.488361475974924,-0.344952984131045,-0.499206309000427,-0.0698268925723392
1.02197599184019,0.387150960210372,1.5716529955932,0.128460168742023,0.295778640663416,0.0042461255198234,-0.189733840502443,0.856702386268402,1.26512194043159,-0.372307201003332,2.82883526843334,0.100533438530366,1.45427736741405,0.793549071903828,1.45873217232853
-1.05064092330118,-0.311581733337071,-0.487841952939451,0.324743593820312,0.643238966192405,1.49449526949247,0.368703968463092,-0.402293297352137,-0.222155874977242,0.536527810372579,0.086451205262953,0.620889138028378,0.887799737440936,-1.21628603583578,0.71959374745656
-0.703224561781876,-0.946472573665071,-0.0246229887304921,0.496678442164365,-0.251090668486403,1.50726766925788,2.30627341648927,0.76530440355589,0.84752411414021,1.88974356238262,-1.01970978854667,-2.01701716759399,-0.640820875025053,-0.406154992624226,-0.661170532385919
-0.121067253383314,1.22614464673994,0.504894323393138,0.347884250010445,0.33597329082259,0.838142128612191,1.05051042052668,0.939865667959973,0.119787560931064,-0.386407277458999,0.255067942065806,-0.312777285909626,0.0354870315860896,-0.947165388194153,0.912367293123565
-0.161674140100065,-1.22890286471553,-0.132300131109454,-1.20129582549201,-1.07794222542806,-0.451449272759791,0.488524538279691,-0.709635285565606,0.902842589194314,-0.0467500229861293,-0.370319256644162,0.381155278435164,-0.647455312929813,0.938958724691537,1.12214248880777
-0.496654205744822,-0.552075517140035,-0.956321907955867,0.827459420994936,0.65227477260671,-0.488305235307399,-0.725914237397899,1.03781489084651,-0.791858688223401,-0.653253899857424,-0.603437569238538,-0.449460061747468,-0.647322322319877,-0.144741991957891,0.115881079052957
1.17444978485341,0.907238227402921,0.88419940262284,0.974321065370264,-0.526718397290033,0.337915343762535,0.491241736807792,-0.490036790557406,0.973377597762657,-1.44138953337823,-0.628977085296101,-0.112942766579829,0.859974751397641,1.21120200466011,1.42504324557699
0.446475585309794,-0.359519122401277,0.69907453362372,-0.105037672948086,-0.161028195986634,0.310036379917583,0.52745936227309,-0.174500913083826,-1.59127652750644,0.270185944065406,0.0766233187677389,0.17781544651556,2.28869528909198,1.22139168037994,1.26186605451578
1.00099750672163,0.308247918908895,1.46226969231682,0.813578186654759,-1.70913039931842,-0.210431196631229,-0.0900883424908499,0.192790028497606,-0.569436299232612,-2.14999386516876,-0.685643834898962,-0.226133739156653,-0.784014333578253,-0.325983309634642,-0.411549799530018
-0.305185750829075,0.676323271638733,-1.36841000548255,0.967279481447733,-0.706732134214345,0.914405106226656,0.00950679334566101,0.527645603070874,-0.521462116726341,-0.265805976134653,0.433861617099951,0.760410411909602,0.0713759714761585,0.273017703590196,-1.61963842221864
0.0510768992322097,-0.55206995243657,1.54773964188147,-2.68200489197886,1.06090110705863,1.624222075724,-0.676458796548219,0.884828425463468,0.382163568747697,0.199162833666724,0.749975270626268,0.245145099145973,-1.34801425927065,-0.963775983126371,0.556005775196498
-0.620303925862441,-0.639259425020865,0.183456006005683,-0.28002999261272,0.26011431100288,1.74125970454289,0.861647750712751,2.03798761691954,2.22708238375009,1.15627730106255,0.312652687244545,-0.466713165438095,0.579279487941541,1.05896958199531,-0.504788397608536
-0.282543014789154,-0.804308856093273,-1.1207233302814,-0.845288793723964,-0.221428096170144,-0.0263994778108596,1.23061230065363,0.562601397305589,-0.375902275910437,-0.237306056556491,0.354821671244396,-0.827733179597315,0.572672127748625,0.730720390463697,-0.643997133217406
-0.1150163081823,-1.00850934339729,-1.68744430853958,-0.985364610949255,-0.904628431569873,-0.696954707576997,-0.733636451849963,0.585106228130454,-0.0869593783163989,0.439407184398916,-0.149119462220292,1.37681235439311,0.0584032305677693,0.114910989980184,-1.35763888617976
0.0833349553318173,-0.809902703627006,1.59736127584426,0.2790583811636,1.21928586831294,1.08202371392437,-0.549742143694558,-0.0932662816357216,1.17412120141345,2.55356176867293,1.782753079447,1.88415407465467,0.800664594479073,1.32715398347989,0.486711245688628
